Taxon,Cluster
SRR3662038,46
SRR11130349,46
SRR3662984,46
SRR8725243,46
SRR11129973,46
SRR7184035,46
SRR7176388,46
SRR7176011,46
SRR2072385,46
SRR11152830,46
SRR8725846,46
SRR8722316,46
SRR8726448,46
SRR3663368,46
SRR7176610,46
SRR8725870,46
SRR11130737,46
SRR2072315,46
SRR7183827,46
SRR7184118,46
SRR11130881,46
SRR7176532,46
SRR11141080,46
SRR11141116,46
SRR7176643,46
SRR7190457,46
SRR7190521,46
SRR7176565,46
SRR2072364,46
SRR2072316,46
SRR11152620,49
SRR7183315,49
SRR7183937,49
SRR7176440,49
ERR326592,49
ERR433946,49
ERR449236,49
SRR11141027,49
SRR11152331,49
SRR7176289,49
ERR326511,49
SRR7190168,49
ERR326523,49
ERR425370,49
ERR876496,49
SRR3662382,49
SRR7175793,49
ERR449165,49
ERR433695,49
ERR326496,49
ERR425389,49
ERR876552,49
SRR8722012,49
ERR662371,49
ERR449224,49
ERR449218,49
ERR449201,49
ERR433523,49
ERR876476,49
ERR433538,49
SRR8725986,49
ERR449102,49
ERR505841,49
ERR876456,49
ERR449122,49
ERR433570,49
ERR876494,49
ERR326552,49
ERR449158,49
ERR326486,49
ERR449136,49
ERR449243,49
SRR11152721,49
ERR433566,49
ERR326491,49
ERR449196,49
SRR11141710,49
SRR7176124,49
ERR449214,49
ERR505829,49
SRR7176548,49
SRR7190607,45
SRR2072268,45
SRR7175692,45
ERR326461,45
SRR7176327,45
SRR7176249,45
SRR7190649,45
SRR8722760,45
SRR7189857,45
SRR11152838,45
SRR8725164,45
SRR7190224,45
ERR742627,45
SRR7189950,45
SRR8721973,45
SRR8722187,45
SRR8726735,53
SRR3662263,53
ERR433587,53
SRR11130027,53
SRR11130042,53
SRR7190028,53
SRR7172164,53
SRR8721969,53
SRR3663220,53
SRR11152290,53
ERR586399,53
SRR7190682,53
SRR11130142,53
SRR7190664,53
SRR7183825,53
SRR8726217,53
SRR11130589,53
SRR8722252,53
SRR11141063,53
SRR11130614,53
SRR11141693,53
SRR8722473,53
SRR11141579,53
SRR7183847,53
SRR8726668,53
SRR8722549,53
ERR568759,53
ERR568758,53
SRR8726630,53
SRR3661937,53
SRR7190269,53
SRR7189997,53
SRR3661534,53
SRR11130774,53
SRR7183298,53
SRR3661843,53
SRR11141842,53
SRR3661650,53
SRR7190155,53
SRR8726183,53
SRR11152916,53
SRR3663112,53
SRR3661420,53
SRR11141471,53
SRR8722458,53
SRR3661747,53
SRR7183713,53
SRR8725186,53
SRR8726078,53
SRR11141352,61
SRR3662830,61
SRR8722465,61
SRR8722523,61
SRR7184136,61
SRR3662831,61
SRR11130380,61
SRR3662743,61
SRR8725782,61
SRR3663097,61
SRR11152377,61
SRR8725270,61
SRR3662156,61
SRR8725373,61
SRR11129932,61
SRR8722350,61
ERR433758,61
SRR7190113,61
SRR7190581,61
SRR3662438,61
SRR3661535,61
SRR3662117,61
SRR3661876,61
SRR7183311,61
SRR7183890,61
SRR3662348,61
SRR7184054,61
SRR11141497,61
SRR8722217,61
SRR11152555,61
SRR8725144,61
SRR3661365,61
ERR433713,61
ERR449183,61
SRR7183513,61
SRR11141339,61
SRR3661370,61
SRR3663303,61
SRR7190139,61
SRR7183641,61
SRR7175721,61
SRR3661516,61
SRR11130013,61
SRR3660608,61
SRR11141157,61
SRR8726152,61
SRR7176672,61
SRR8722425,61
SRR11141282,61
SRR7189772,61
SRR3663179,61
SRR7172228,61
SRR7176377,51
SRR3661558,51
SRR11141443,51
SRR8726331,51
SRR11130378,51
SRR11141444,51
SRR8725371,51
ERR433508,51
SRR8721999,51
SRR3661221,51
SRR8725427,51
SRR8725173,51
SRR7190223,51
SRR11152472,51
SRR3661926,51
SRR8721873,51
SRR3662604,51
SRR3662095,51
SRR11141011,51
SRR11130471,51
SRR11141361,144
SRR3662720,144
SRR8726644,144
SRR8726649,144
SRR3662060,144
SRR8725670,144
SRR3663002,144
SRR8725319,144
SRR11130536,144
SRR7183651,144
SRR11130880,144
SRR7183636,144
SRR11152298,144
SRR8722794,144
SRR11130687,144
SRR3662855,144
SRR11141142,144
SRR3663381,144
SRR11130162,144
SRR11152815,144
SRR8725074,144
SRR7183253,144
SRR3662397,144
SRR11130197,144
SRR3661192,144
SRR11130271,144
SRR11130842,144
SRR3662902,144
SRR11130393,144
SRR7176631,144
SRR11152322,144
SRR8726620,144
SRR7190148,144
SRR3661263,144
SRR11141053,144
SRR7183850,144
SRR7183639,144
SRR11130236,144
SRR7190078,144
SRR11140854,144
SRR11140920,144
SRR8725603,144
SRR11141166,144
SRR3661451,144
SRR3662452,144
SRR8722610,144
SRR8725649,144
SRR7190484,144
SRR3661959,144
SRR8726628,144
SRR8722104,144
SRR3662021,144
SRR7190472,144
SRR11152552,144
SRR7183841,144
SRR8726445,144
SRR8726446,144
SRR11152768,144
SRR3662042,144
SRR3663208,144
SRR7190325,144
SRR7189996,144
SRR11140947,144
SRR7190624,144
SRR8725931,144
SRR7183768,144
SRR11141633,144
SRR3663025,144
SRR8722605,144
SRR8725361,144
SRR7190656,144
SRR8725397,144
SRR11130825,144
SRR11152537,144
SRR8722276,144
SRR7190429,144
SRR3662989,144
SRR8725184,144
SRR11130875,144
SRR7184201,144
SRR8726641,144
SRR7175720,144
SRR7190655,144
SRR11130915,144
SRR7175920,144
SRR11130562,144
SRR8722724,144
SRR3661673,144
SRR8726083,144
SRR7175950,144
SRR7183420,144
SRR7175745,144
SRR11152521,144
SRR11141480,144
SRR11129999,144
SRR7183783,144
SRR11130543,144
SRR11130600,144
SRR7183723,144
SRR7190434,144
SRR3662074,144
SRR3660728,144
SRR11130558,144
SRR11130699,144
SRR3663033,144
SRR8726399,144
SRR8721995,144
ERR742649,144
SRR3660715,144
SRR7183807,144
SRR11141410,144
SRR8725436,144
SRR7183413,144
SRR11141340,144
SRR7176434,144
SRR7183720,144
SRR8722604,144
SRR3662039,144
SRR8722018,144
SRR7183407,144
SRR11141672,144
SRR8725050,144
SRR7183647,144
SRR7183806,144
SRR11152686,144
SRR3662221,144
SRR7176625,144
SRR8726129,144
SRR7189844,144
SRR7176342,144
SRR7190385,144
SRR3663081,144
SRR11152885,144
SRR7183871,144
SRR8725942,144
SRR11153013,144
SRR7190087,144
SRR7189890,144
SRR2072356,144
SRR7189746,144
SRR3663077,144
SRR8726576,144
SRR7190045,144
SRR7175915,292
SRR3662809,292
SRR7176047,292
SRR3663572,292
SRR11152930,292
SRR8725910,292
SRR3661337,292
SRR11141591,292
SRR3661457,292
SRR8725990,292
SRR8726171,292
SRR7176247,292
SRR7176480,292
SRR7184150,292
SRR7176504,292
SRR8725473,292
SRR8725644,292
SRR11141210,292
SRR8722467,292
SRR11141133,292
SRR8725320,292
SRR11130566,292
SRR11141101,292
SRR7175740,292
SRR11130223,292
SRR11130838,292
SRR11141047,292
SRR11152460,292
SRR3661813,292
SRR3662770,292
SRR7176151,292
SRR3661887,292
SRR8722636,292
SRR8725030,292
SRR8722199,292
SRR3662148,292
SRR8726347,292
SRR7176427,292
SRR7176164,292
SRR11141009,292
SRR8726419,292
SRR3661467,292
SRR8726568,292
SRR3662972,292
SRR8725994,292
SRR3661588,292
SRR3663433,292
SRR7176138,292
SRR8725242,292
SRR8726529,292
SRR3661387,292
SRR8726490,292
SRR11130834,292
SRR7175703,292
SRR3663215,292
SRR7183550,292
SRR11141266,292
SRR7175885,292
SRR7183551,292
SRR8721997,292
SRR8726386,292
SRR8722772,292
SRR7176313,292
SRR11129970,292
SRR11141815,292
SRR7176321,292
SRR3661220,292
SRR7175706,292
SRR11152536,292
SRR11130418,292
SRR7175954,292
SRR11130316,292
SRR11141546,292
SRR3663443,292
SRR8722209,292
SRR3662055,292
SRR8726422,292
SRR3661989,292
SRR7183607,292
SRR7183620,292
SRR11153023,292
SRR7183232,292
SRR8725809,292
SRR3662097,292
SRR8725279,292
SRR11130829,292
SRR3663126,292
SRR7175759,292
SRR7176193,292
SRR7183781,292
SRR8726548,292
SRR7176557,292
SRR7175953,292
SRR7183518,292
SRR3662277,292
SRR8725902,292
SRR8725324,292
SRR11130716,292
SRR3661783,292
SRR8726192,292
SRR11141212,292
SRR3663326,292
SRR7183765,292
SRR11141770,292
SRR8722194,292
SRR11141209,292
SRR7175959,292
SRR8725867,292
SRR11152935,292
SRR11141369,292
SRR7176023,292
SRR7175859,292
SRR11152993,292
SRR7184129,292
SRR7175989,292
SRR7175901,292
SRR7176231,292
SRR11152947,292
SRR3661553,292
SRR8725952,292
SRR7175744,292
SRR7184028,292
SRR8725822,292
SRR11141820,292
SRR11152471,292
SRR11141568,292
SRR7184039,292
SRR8722205,292
SRR8725198,292
SRR3663378,292
SRR11130681,292
SRR3663442,292
SRR3661265,292
SRR11130767,292
SRR3662493,292
SRR11141446,292
SRR3661755,292
SRR3663615,292
SRR7175934,292
SRR8725687,292
SRR8722719,292
SRR8725887,292
SRR8722755,292
SRR7176343,292
SRR7172238,292
SRR11152533,292
SRR11130651,292
SRR11141604,292
SRR7176494,292
SRR7175827,292
SRR8722740,292
SRR8726545,292
SRR3662395,292
SRR3662893,292
SRR8722074,292
SRR3661351,292
SRR3661630,292
SRR3661465,292
SRR7175806,292
SRR11130853,292
SRR7175872,292
SRR3663004,292
SRR7175955,292
SRR11152364,292
SRR3662345,292
SRR8725549,292
SRR8722090,78
SRR3661901,78
SRR3661268,78
SRR7175769,78
SRR8725256,78
SRR7176144,78
SRR11152655,78
SRR3662071,78
SRR3662997,78
SRR7172221,78
SRR11152287,78
SRR3662778,78
SRR7184188,78
SRR3661225,78
SRR11152315,78
SRR7190588,78
SRR7190300,78
SRR3663357,78
SRR7176147,78
SRR8725755,78
SRR3661663,78
SRR3661803,78
SRR11130239,78
ERR506063,78
SRR7190544,78
SRR7183238,78
SRR3661272,78
SRR8725080,78
SRR7183690,78
SRR8726179,78
ERR742650,78
SRR7184171,78
SRR8722646,78
SRR7183337,78
SRR3662986,78
SRR7190271,78
SRR7172210,78
SRR3661700,78
SRR3661575,78
SRR7189920,78
ERR433512,78
SRR3662962,78
ERR326493,78
SRR3662947,78
SRR11130628,78
SRR3663336,78
SRR8725892,78
SRR8726516,78
SRR7183489,78
ERR568777,78
SRR7183676,78
ERR433637,78
SRR3662196,78
SRR3660600,78
SRR3663369,78
SRR7184178,78
SRR7183342,78
ERR434000,78
SRR3661804,78
SRR11141330,78
SRR8725182,59
SRR8726411,59
SRR8721894,59
SRR7189925,60
SRR8722561,60
ERR449191,62
SRR3663313,62
ERR449128,62
ERR876436,62
SRR11141586,66
SRR8725077,66
SRR11152804,66
SRR3662834,72
SRR8725582,72
SRR11130322,72
ERR505987,72
SRR8725072,72
SRR8726532,72
SRR11152304,72
SRR3662423,72
SRR11141487,72
ERR449211,72
SRR3661564,72
SRR8721934,72
SRR4242934,72
SRR8725084,72
SRR2072305,72
SRR3663358,72
SRR11130751,72
SRR4242945,72
SRR11152265,72
SRR5168063,72
SRR4242951,72
SRR5168093,72
SRR8725217,72
SRR8722436,72
SRR8722086,72
SRR8726310,72
SRR7176275,67
SRR11129989,70
SRR8722019,70
SRR7176583,70
SRR8722240,70
SRR8722143,70
SRR7190468,70
SRR8726355,70
ERR433940,70
SRR7183920,70
SRR8726166,70
SRR7190119,1083
SRR11140858,1083
SRR11141495,1083
SRR8725617,1083
SRR7190539,1083
SRR8722291,1083
SRR7183246,1083
SRR11130764,1083
SRR8726517,1083
SRR8726495,1083
SRR8726381,1083
SRR11141349,1083
SRR7175852,1083
SRR7184122,1083
SRR11140917,1083
SRR11130865,1083
SRR11141530,1083
SRR8725285,1083
SRR8725449,1083
SRR11140868,1083
SRR11152977,1083
SRR8725252,1083
SRR11141194,1083
SRR3660730,1083
SRR11130158,1083
SRR11130368,1083
SRR11152967,1083
SRR11130900,1083
SRR8725567,1083
SRR7183506,1083
SRR11152984,1083
SRR11130356,1083
SRR8724989,1083
SRR11152770,1083
SRR8722028,1083
SRR11152718,1083
SRR11152920,1083
SRR11141275,1083
SRR11152653,1083
SRR8725092,1083
SRR11130766,1083
SRR7176201,1083
SRR11141703,1083
SRR3661752,1083
SRR8725090,1083
SRR8725195,1083
SRR11141189,1083
SRR11130893,1083
SRR11152778,1083
SRR11152771,1083
SRR11130283,1083
SRR7190090,1083
SRR3662894,1083
SRR7183472,1083
SRR8725561,1083
SRR2072320,1083
SRR11130304,1083
SRR8722809,1083
SRR11141706,1083
SRR11152933,1083
SRR8725627,1083
SRR11153050,1083
SRR7183762,1083
SRR8725175,1083
SRR7184066,1083
SRR8725311,1083
SRR11141484,1083
SRR11141368,1083
SRR7189815,1083
SRR11130904,1083
SRR8725267,1083
SRR11152896,1083
SRR7183985,1083
SRR8725088,1083
SRR11141184,1083
SRR11152631,1083
SRR8725450,1083
SRR11152776,1083
SRR11130342,1083
SRR8722411,1083
SRR8725545,1083
SRR11152301,1083
SRR7189893,1083
SRR11141337,1083
SRR8726274,1083
SRR11152983,1083
SRR11130858,1083
SRR11130430,1083
SRR8722156,1083
SRR7190668,1083
SRR11141832,1083
SRR8725108,1083
SRR8725622,1083
SRR3663214,1083
SRR11152982,1083
SRR11130328,1083
SRR11141123,1083
SRR11152639,1083
SRR11141317,1083
SRR3661427,1083
SRR8724991,1083
SRR7183622,1083
SRR11140860,1083
SRR7183794,1083
SRR11141831,1083
SRR8725352,1083
SRR11130754,1083
SRR8722463,1083
SRR11130902,1083
SRR3661441,1083
SRR11152895,1083
SRR8725265,1083
SRR7176291,1083
SRR11141112,1083
SRR3663387,1083
SRR7172240,1083
SRR7190083,1083
SRR8725548,1083
SRR11130758,1083
SRR11152988,1083
SRR8725209,1083
SRR8722197,1083
SRR11130903,1083
SRR11152898,1083
SRR11140953,1083
SRR11130289,1083
SRR3663209,1083
SRR11153033,195
SRR8725725,195
SRR8726552,195
SRR11152513,195
SRR3663069,195
SRR7183458,195
SRR7190414,195
SRR7172237,195
SRR3663162,195
SRR11130686,195
SRR11129940,195
SRR11129975,195
SRR2072346,195
SRR11152326,195
SRR7176288,195
SRR11130540,195
SRR7190006,195
ERR568760,195
SRR11141600,195
SRR7183824,195
SRR7175808,195
SRR8725016,195
SRR7176549,195
SRR7183369,195
SRR3661850,195
SRR7176244,195
SRR8726598,195
SRR11130631,195
SRR8726646,195
SRR3662750,195
SRR7183390,195
SRR11152332,195
SRR2072253,195
SRR3662122,195
SRR7190022,195
SRR3663074,195
ERR742621,195
SRR8726315,195
SRR3663076,195
SRR7183351,195
SRR8725398,195
SRR11152388,195
SRR8725469,195
SRR8722243,195
SRR11141303,195
SRR3661437,195
SRR8722040,195
SRR8726115,195
SRR3660619,195
SRR3661547,195
SRR7184088,195
ERR449188,195
SRR3662105,195
SRR8722503,195
SRR11130845,195
SRR2072371,195
SRR8725018,195
SRR8725288,195
SRR8722113,195
SRR7176404,195
SRR11129984,195
SRR3662081,195
SRR7183682,195
SRR7172162,195
SRR8722619,195
SRR7175774,195
SRR3662100,195
SRR8722433,195
SRR8721933,195
SRR8726740,195
SRR3663436,195
SRR7176125,195
SRR3663146,195
SRR8725331,195
SRR2072312,195
SRR11141390,195
SRR11152258,195
SRR3661839,195
SRR11130571,195
SRR3663281,195
SRR8722287,195
SRR7183837,195
SRR7190340,195
SRR7176628,195
SRR11152289,195
SRR7183203,195
SRR7190511,195
SRR7183901,195
SRR11141575,195
SRR7176141,195
SRR3663287,195
SRR7172232,195
SRR8722774,195
SRR11152638,195
SRR3661251,195
SRR8721904,195
SRR8725941,195
ERR505741,195
SRR11130560,195
SRR3661835,195
SRR7183764,195
SRR8726275,195
SRR3661940,74
SRR11153060,74
SRR7176671,74
SRR7176689,74
SRR3661212,74
SRR8722498,76
ERR433787,81
SRR3663609,89
SRR7190506,89
SRR7189860,89
SRR3662964,89
SRR8726542,89
ERR600087,89
SRR8721938,89
SRR8725743,89
SRR11141399,89
SRR8725879,89
SRR8726000,89
SRR11130143,89
SRR8726444,83
SRR7190526,100
SRR8722656,100
SRR7189759,100
SRR11141680,100
SRR8725817,100
SRR11152271,100
SRR8726577,100
SRR11130192,100
SRR8722446,100
SRR8725410,100
SRR3663267,100
SRR11130493,100
SRR7190487,100
SRR7190047,100
SRR3661699,100
SRR11140935,100
SRR7190713,100
SRR11152454,100
SRR11141005,100
SRR7184202,100
SRR2072269,100
SRR7183730,100
SRR11141359,90
SRR7190426,123
SRR3662602,123
SRR7190377,123
SRR2072350,123
SRR3662813,123
SRR7176242,123
SRR8726170,123
SRR2072354,123
SRR8725707,123
SRR7189781,123
SRR7176139,123
SRR11130608,123
SRR8725652,123
SRR8726012,123
SRR11141222,123
SRR8725877,123
SRR11152561,123
SRR8726159,123
SRR11140971,123
SRR11140910,123
SRR8722637,123
SRR3663243,123
SRR8726599,123
SRR3662150,123
SRR11152437,123
SRR7183630,123
SRR3661442,123
SRR8725065,123
SRR8722593,123
SRR8721935,123
SRR3661366,123
SRR3662957,139
SRR7176132,139
SRR7184116,139
SRR3663582,139
SRR7176283,139
SRR11152602,139
SRR3662010,139
SRR8726277,139
SRR3662900,139
SRR11152739,139
SRR7176651,139
SRR3661344,139
SRR7183380,139
SRR7183816,139
SRR3662451,139
ERR460207,139
SRR7172195,139
SRR8722550,139
SRR11130008,139
SRR3663247,139
SRR11140984,139
SRR7175968,139
SRR7183784,139
SRR11130682,139
SRR8726472,139
SRR7184048,139
SRR7172205,139
SRR11130352,139
SRR7175786,139
SRR7176115,139
SRR8725382,139
SRR8726137,139
SRR7176542,139
SRR7172253,139
ERR586470,139
SRR11141644,139
SRR8726134,139
ERR662368,139
SRR8726600,139
SRR3662422,99
SRR7183433,99
SRR7172245,101
SRR11152470,111
SRR11141619,111
SRR11152375,111
SRR11152383,111
SRR11152939,111
SRR7190033,111
ERR438964,111
SRR11152335,111
SRR7190441,111
SRR8725746,111
SRR11141493,111
SRR7190365,111
SRR7190324,111
ERR501466,112
SRR11152617,112
SRR11130067,112
SRR7176228,112
SRR8726393,112
SRR7190214,112
SRR8725834,112
SRR8726068,112
SRR11152385,112
SRR3663359,112
ERR433519,106
SRR7176604,106
SRR8722158,132
ERR438952,132
SRR3661478,132
SRR11129994,132
SRR11152438,132
SRR7176051,132
SRR3663124,132
SRR8722631,132
SRR7176338,132
ERR449159,132
SRR7176526,132
SRR7183666,132
ERR876492,132
SRR11130624,132
ERR876438,132
SRR8725205,132
SRR11152412,132
SRR7176176,132
SRR8722432,132
ERR425424,149
ERR586447,149
ERR433586,149
ERR505848,149
ERR326423,149
ERR449144,149
ERR326477,149
ERR433598,149
ERR425396,149
ERR586417,149
ERR742624,149
ERR742607,149
ERR586459,149
ERR460200,149
SRR7183378,149
ERR433529,149
ERR449153,149
ERR449156,149
SRR3663024,149
ERR425394,149
SRR7176482,149
ERR449247,149
ERR449151,149
ERR433592,149
ERR586440,149
ERR449150,149
SRR7176128,125
SRR11130121,125
SRR7183347,125
SRR7183487,125
SRR7175807,125
SRR11130447,125
SRR11141411,125
SRR8726469,125
ERR505830,125
SRR3662496,125
SRR11129934,125
SRR11152903,113
SRR11141111,113
SRR11141417,113
SRR7190613,115
SRR3661922,117
SRR11141594,124
SRR11152618,124
SRR11140986,124
SRR11140992,124
SRR8726090,120
SRR3663039,122
ERR449197,136
SRR7183621,146
SRR11152959,146
SRR7176539,146
SRR3662998,224
SRR11130538,224
SRR11141664,224
SRR3662399,224
SRR11152628,224
SRR7190259,224
SRR7190515,224
SRR7183828,224
SRR11152968,224
SRR7176411,224
SRR11152719,224
SRR7183999,224
SRR3661794,224
SRR8722589,224
SRR7176561,224
SRR8725856,224
SRR7190362,224
SRR2072383,224
SRR7176318,224
SRR7176057,224
SRR7183497,215
SRR7175731,215
SRR8725700,215
SRR11141083,215
SRR8726360,215
SRR7189907,215
SRR7175963,215
SRR8726416,215
SRR3662483,215
SRR3661894,215
SRR8725924,215
SRR7183293,215
SRR11152300,215
SRR11130436,215
SRR7175883,215
SRR11152508,160
SRR7190505,220_351
SRR11141565,220_351
SRR8726699,220_351
SRR3661454,220_351
SRR3661566,177
ERR505758,183
SRR7190443,183
SRR8725208,182
SRR7183884,388_1033
SRR3663285,388_1033
SRR3662226,388_1033
SRR7190732,388_1033
ERR433934,388_1033
ERR600102,388_1033
SRR7172203,388_1033
SRR11141681,388_1033
SRR7176332,388_1033
SRR11141077,388_1033
SRR7176372,388_1033
SRR3661741,388_1033
SRR7175820,388_1033
SRR3662943,388_1033
SRR7176454,388_1033
SRR3663415,388_1033
SRR11130285,388_1033
SRR7190060,388_1033
SRR7176592,388_1033
SRR8725737,388_1033
SRR11152958,198
SRR11152605,208
SRR7183219,208
SRR11152320,208
SRR11152317,205
SRR3661946,279
SRR7183900,279
SRR7175980,279
SRR11130588,279
SRR7175873,279
SRR3661627,279
SRR8722761,279
SRR3663196,279
SRR11130374,279
SRR11141247,279
SRR3661677,251
SRR7183431,251
SRR3663468,251
SRR3662381,255
SRR3663603,255
SRR8726409,244
SRR8725442,265
SRR8725451,265
SRR11152717,265
SRR3663602,309
SRR3661187,309
SRR3661955,309
SRR3661943,309
SRR8721851,309
SRR3662443,309
SRR8721901,309
SRR8722110,273
SRR11141674,575
SRR8722487,575
SRR3661277,575
SRR8726449,575
SRR11130646,575
SRR11152615,575
SRR8725446,575
SRR7175857,575
SRR8726121,575
SRR3661987,575
SRR8725097,575
SRR11141587,575
SRR3663371,575
SRR7176681,278
SRR11141201,294
SRR7183492,294
SRR8722059,333
SRR7183276,333
SRR2072274,333
SRR11152827,333
SRR3663201,304
SRR8725962,321
SRR11141389,380
SRR7190435,380
SRR3661977,380
SRR11141660,379
SRR8722748,379
SRR11130735,415
SRR8726394,415
ERR586426,415
SRR11141729,369
SRR7175903,715
ERR434002,715
SRR8722430,715
SRR8725502,715
SRR11152985,715
SRR7176237,715
SRR3662789,715
ERR876454,390
ERR449160,390
SRR8725326,400
SRR7183391,400
ERR876458,383
SRR8725562,387
SRR8725802,394
SRR11130259,634
SRR3661951,634
SRR8726328,634
SRR11152909,634
SRR11130857,430
SRR8725390,678
SRR11152365,678
SRR8725756,678
SRR3662410,678
SRR7183909,505
SRR7183966,505
SRR8725012,454
SRR7189915,644
SRR7190454,644
SRR8722385,644
SRR8726048,552
SRR11130305,552
SRR3661971,682
SRR8725244,682
SRR3663231,682
SRR2072361,495
SRR8725789,503
ERR326478,520
SRR11130227,544
SRR8722726,626
SRR11140864,638
SRR7189955,661
SRR3662001,679
SRR3663570,710
ERR433646,716
SRR7183654,841
SRR3662946,870
SRR7176220,889
SRR8725832,923
SRR3662730,941
ERR742620,1064
ERR433762,1098
SRR8725857,1111
SRR8725847,1112
SRR8725006,1113
SRR7190466,1114
SRR7190376,1115
SRR7189885,1116
SRR7184053,1117
SRR7183747,1118
SRR7183565,1119
SRR7183372,1120
SRR7183300,1121
SRR3663157,1122
SRR3663092,1123
SRR3662774,1124
SRR11152599,1125
SRR11152573,1126
SRR11152455,1127
SRR11141676,1128
